编号,V0,,,标准 608s,,,,,,,,,V1,,,标准,,,,,,,,,F0,,,标准,,,,,,,,,F1,,,标准,,,,,,,,,,V0,,,标准,,,,,,,,,V1,,,标准,,,,,,,,,F0,,,标准,,,,,,,,,F1,,,标准,,,,,,,,
雨量,8.89,9.13,9.38,12.1,12.35,12.2,,,,,,,7.83,8.52,8.65,12.05,12.45,12.25,,,,,,,5.7,7,6.5,12.1,12.3,12.3,,,,,,,4.7,4.3,4.4,11.6,12.15,11.9,,,,,,,,45.35,42.34,44.63,47.15,49.05,47.4,,,,,,,39.24,40.42,38.25,46.9,49.35,46.8,,,,,,,31.4,30.3,31.1,47.2,48.5,47.95,,,,,,,55.3,48.4,46,48.95,51.75,50.3,,,,,,
时间 s,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限
125,1.88,1.74,1.81,2.487664474,2.5390625,2.508223684,-0.607664474,-0.7990625,-0.698223684,-0.701650219,-0.5,0.5,1.69,1.49,1.59,2.477384868,2.559621711,2.518503289,-0.787384868,-1.069621711,-0.928503289,-0.928503289,-0.5,0.5,1,1.4,1.3,2.487664474,2.528782895,2.528782895,-1.487664474,-1.128782895,-1.228782895,-1.281743421,-0.5,0.5,0.7,0.6,0.9,2.384868421,2.497944079,2.446546053,-1.684868421,-1.897944079,-1.546546053,-1.709786184,-0.5,0.5,,6.99,6.77,7.77,7.37640801,7.673654568,7.415519399,-0.38640801,-0.903654568,0.354480601,-0.311860659,-3.2,3.2,6.10,5.93,6.19,7.337296621,7.720588235,7.321652065,-1.237296621,-1.790588235,-1.131652065,-1.386512307,-3.2,3.2,4.1,5.3,4.5,7.384230288,7.587609512,7.501564456,-3.284230288,-2.287609512,-3.001564456,-2.857801418,-3.2,3.2,7,7.5,6,7.658010013,8.096057572,7.869211514,-0.658010013,-0.596057572,-1.869211514,-1.041093033,-3.2,3.2
126,1.90,1.75,1.82,2.507565789,2.559375,2.528289474,-0.607565789,-0.809375,-0.708289474,-0.708410088,-0.5,0.5,1.69,1.49,1.61,2.497203947,2.580098684,2.538651316,-0.807203947,-1.090098684,-0.928651316,-0.941984649,-0.5,0.5,1,1.4,1.3,2.507565789,2.549013158,2.549013158,-1.507565789,-1.149013158,-1.249013158,-1.301864035,-0.5,0.5,0.7,0.6,0.9,2.403947368,2.517927632,2.466118421,-1.703947368,-1.917927632,-1.566118421,-1.72933114,-0.5,0.5,,7.08,6.77,7.82,7.435419274,7.735043805,7.474843554,-0.355419274,-0.965043805,0.345156446,-0.325102211,-3.2,3.2,6.23,5.95,6.32,7.395994994,7.782352941,7.380225282,-1.165994994,-1.832352941,-1.060225282,-1.352857739,-3.2,3.2,4.1,5.4,4.5,7.44330413,7.648310388,7.561576971,-3.34330413,-2.248310388,-3.061576971,-2.884397163,-3.2,3.2,7.1,7.5,6,7.719274093,8.160826033,7.932165207,-0.619274093,-0.660826033,-1.932165207,-1.070755111,-3.2,3.2
127,1.91,1.76,1.83,2.527467105,2.5796875,2.548355263,-0.617467105,-0.8196875,-0.718355263,-0.718503289,-0.5,0.5,1.71,1.51,1.62,2.517023026,2.600575658,2.558799342,-0.807023026,-1.090575658,-0.938799342,-0.945466009,-0.5,0.5,1,1.4,1.3,2.527467105,2.569243421,2.569243421,-1.527467105,-1.169243421,-1.269243421,-1.321984649,-0.5,0.5,0.7,0.6,0.9,2.423026316,2.537911184,2.485690789,-1.723026316,-1.937911184,-1.585690789,-1.748876096,-0.5,0.5,,7.19,6.85,7.88,7.494430538,7.796433041,7.53416771,-0.304430538,-0.946433041,0.34583229,-0.301677096,-3.2,3.2,6.38,6.01,6.34,7.454693367,7.844117647,7.438798498,-1.074693367,-1.834117647,-1.098798498,-1.335869837,-3.2,3.2,4.2,5.4,4.5,7.502377972,7.709011264,7.621589487,-3.302377972,-2.309011264,-3.121589487,-2.910992908,-3.2,3.2,7.2,7.6,6,7.780538173,8.225594493,7.995118899,-0.580538173,-0.625594493,-1.995118899,-1.067083855,-3.2,3.2
128,1.92,1.77,1.85,2.547368421,2.6,2.568421053,-0.627368421,-0.83,-0.718421053,-0.725263158,-0.5,0.5,1.73,1.53,1.62,2.536842105,2.621052632,2.578947368,-0.806842105,-1.091052632,-0.958947368,-0.952280702,-0.5,0.5,1,1.4,1.3,2.547368421,2.589473684,2.589473684,-1.547368421,-1.189473684,-1.289473684,-1.342105263,-0.5,0.5,0.7,0.6,0.9,2.442105263,2.557894737,2.505263158,-1.742105263,-1.957894737,-1.605263158,-1.768421053,-0.5,0.5,,7.31,6.90,7.91,7.553441802,7.857822278,7.593491865,-0.243441802,-0.957822278,0.316508135,-0.294918648,-3.2,3.2,6.45,6.04,6.42,7.51339174,7.905882353,7.497371715,-1.06339174,-1.865882353,-1.077371715,-1.335548602,-3.2,3.2,4.2,5.5,4.5,7.561451815,7.76971214,7.681602003,-3.361451815,-2.26971214,-3.181602003,-2.937588652,-3.2,3.2,7.4,7.7,6.1,7.841802253,8.290362954,8.058072591,-0.441802253,-0.590362954,-1.958072591,-0.996745932,-3.2,3.2
129,1.93,1.80,1.86,2.567269737,2.6203125,2.588486842,-0.637269737,-0.8203125,-0.728486842,-0.728689693,-0.5,0.5,1.73,1.55,1.64,2.556661184,2.641529605,2.599095395,-0.826661184,-1.091529605,-0.959095395,-0.959095395,-0.5,0.5,1,1.4,1.3,2.567269737,2.609703947,2.609703947,-1.567269737,-1.209703947,-1.309703947,-1.362225877,-0.5,0.5,0.7,0.6,0.9,2.461184211,2.577878289,2.524835526,-1.761184211,-1.977878289,-1.624835526,-1.787966009,-0.5,0.5,,7.38,6.95,7.93,7.612453066,7.919211514,7.65281602,-0.232453066,-0.969211514,0.27718398,-0.3081602,-3.2,3.2,6.47,6.04,6.50,7.572090113,7.967647059,7.555944931,-1.102090113,-1.927647059,-1.055944931,-1.361894034,-3.2,3.2,4.3,5.5,4.6,7.620525657,7.830413016,7.741614518,-3.320525657,-2.330413016,-3.141614518,-2.930851064,-3.2,3.2,7.5,7.8,6.1,7.903066333,8.355131414,8.121026283,-0.403066333,-0.555131414,-2.021026283,-0.993074677,-3.2,3.2
130,1.94,1.82,1.87,2.587171053,2.640625,2.608552632,-0.647171053,-0.820625,-0.738552632,-0.735449561,-0.5,0.5,1.74,1.56,1.65,2.576480263,2.662006579,2.619243421,-0.836480263,-1.102006579,-0.969243421,-0.969243421,-0.5,0.5,1,1.4,1.3,2.587171053,2.629934211,2.629934211,-1.587171053,-1.229934211,-1.329934211,-1.382346491,-0.5,0.5,0.8,0.6,0.9,2.480263158,2.597861842,2.544407895,-1.680263158,-1.997861842,-1.644407895,-1.774177632,-0.5,0.5,,7.58,7.05,8.04,7.67146433,7.980600751,7.712140175,-0.09146433,-0.930600751,0.327859825,-0.231401752,-3.2,3.2,6.51,6.06,6.54,7.630788486,8.029411765,7.614518148,-1.120788486,-1.969411765,-1.074518148,-1.388239466,-3.2,3.2,4.3,5.5,4.6,7.679599499,7.891113892,7.801627034,-3.379599499,-2.391113892,-3.201627034,-2.990780142,-3.2,3.2,7.6,7.9,6.1,7.964330413,8.419899875,8.183979975,-0.364330413,-0.519899875,-2.083979975,-0.989403421,-3.2,3.2
131,1.95,1.83,1.90,2.607072368,2.6609375,2.628618421,-0.657072368,-0.8309375,-0.728618421,-0.738876096,-0.5,0.5,1.76,1.59,1.66,2.596299342,2.682483553,2.639391447,-0.836299342,-1.092483553,-0.979391447,-0.969391447,-0.5,0.5,1,1.4,1.4,2.607072368,2.650164474,2.650164474,-1.607072368,-1.250164474,-1.250164474,-1.369133772,-0.5,0.5,0.8,0.6,0.9,2.499342105,2.617845395,2.563980263,-1.699342105,-2.017845395,-1.663980263,-1.793722588,-0.5,0.5,,7.68,7.13,8.09,7.730475594,8.041989987,7.77146433,-0.050475594,-0.911989987,0.31853567,-0.214643304,-3.2,3.2,6.54,6.09,6.58,7.689486859,8.091176471,7.673091364,-1.149486859,-2.001176471,-1.093091364,-1.414584898,-3.2,3.2,4.3,5.5,4.7,7.738673342,7.951814768,7.861639549,-3.438673342,-2.451814768,-3.161639549,-3.017375887,-3.2,3.2,7.7,7.9,6.2,8.025594493,8.484668335,8.246933667,-0.325594493,-0.584668335,-2.046933667,-0.985732165,-3.2,3.2
132,1.96,1.84,1.94,2.626973684,2.68125,2.648684211,-0.666973684,-0.84125,-0.708684211,-0.738969298,-0.5,0.5,1.79,1.61,1.68,2.616118421,2.702960526,2.659539474,-0.826118421,-1.092960526,-0.979539474,-0.96620614,-0.5,0.5,1,1.4,1.4,2.626973684,2.670394737,2.670394737,-1.626973684,-1.270394737,-1.270394737,-1.389254386,-0.5,0.5,0.8,0.6,1,2.518421053,2.637828947,2.583552632,-1.718421053,-2.037828947,-1.583552632,-1.779934211,-0.5,0.5,,7.72,7.21,8.13,7.789486859,8.103379224,7.830788486,-0.069486859,-0.893379224,0.299211514,-0.221218189,-3.2,3.2,6.55,6.15,6.63,7.748185232,8.152941176,7.731664581,-1.198185232,-2.002941176,-1.101664581,-1.434263663,-3.2,3.2,4.3,5.6,4.7,7.797747184,8.012515645,7.921652065,-3.497747184,-2.412515645,-3.221652065,-3.043971631,-3.2,3.2,7.8,7.9,6.3,8.086858573,8.549436796,8.309887359,-0.286858573,-0.649436796,-2.009887359,-0.982060909,-3.2,3.2
133,1.98,1.85,1.95,2.646875,2.7015625,2.66875,-0.666875,-0.8515625,-0.71875,-0.745729167,-0.5,0.5,1.80,1.62,1.70,2.6359375,2.7234375,2.6796875,-0.8359375,-1.1034375,-0.9796875,-0.973020833,-0.5,0.5,1,1.5,1.4,2.646875,2.690625,2.690625,-1.646875,-1.190625,-1.290625,-1.376041667,-0.5,0.5,0.8,0.6,1,2.5375,2.6578125,2.603125,-1.7375,-2.0578125,-1.603125,-1.799479167,-0.5,0.5,,7.84,7.24,8.20,7.848498123,8.164768461,7.890112641,-0.008498123,-0.924768461,0.309887359,-0.207793075,-3.2,3.2,6.70,6.19,6.65,7.806883605,8.214705882,7.790237797,-1.106883605,-2.024705882,-1.140237797,-1.423942428,-3.2,3.2,4.3,5.6,4.7,7.856821026,8.073216521,7.981664581,-3.556821026,-2.473216521,-3.281664581,-3.103900709,-3.2,3.2,8,7.9,6.4,8.148122653,8.614205257,8.372841051,-0.148122653,-0.714205257,-1.972841051,-0.94505632,-3.2,3.2
134,2.00,1.87,1.97,2.666776316,2.721875,2.688815789,-0.666776316,-0.851875,-0.718815789,-0.745822368,-0.5,0.5,1.80,1.63,1.73,2.655756579,2.743914474,2.699835526,-0.855756579,-1.113914474,-0.969835526,-0.979835526,-0.5,0.5,1,1.5,1.4,2.666776316,2.710855263,2.710855263,-1.666776316,-1.210855263,-1.310855263,-1.396162281,-0.5,0.5,0.8,0.6,1,2.556578947,2.677796053,2.622697368,-1.756578947,-2.077796053,-1.622697368,-1.819024123,-0.5,0.5,,7.87,7.27,8.25,7.907509387,8.226157697,7.949436796,-0.037509387,-0.956157697,0.300563204,-0.231034627,-3.2,3.2,6.76,6.27,6.76,7.865581977,8.276470588,7.848811014,-1.105581977,-2.006470588,-1.088811014,-1.40028786,-3.2,3.2,4.4,5.6,4.7,7.915894869,8.133917397,8.041677096,-3.515894869,-2.533917397,-3.341677096,-3.130496454,-3.2,3.2,8,8,6.5,8.209386733,8.678973717,8.435794743,-0.209386733,-0.678973717,-1.935794743,-0.941385065,-3.2,3.2
135,2.01,1.89,1.98,2.686677632,2.7421875,2.708881579,-0.676677632,-0.8521875,-0.728881579,-0.752582237,-0.5,0.5,1.81,1.64,1.74,2.675575658,2.764391447,2.719983553,-0.865575658,-1.124391447,-0.979983553,-0.989983553,-0.5,0.5,1.1,1.5,1.4,2.686677632,2.731085526,2.731085526,-1.586677632,-1.231085526,-1.331085526,-1.382949561,-0.5,0.5,0.8,0.7,1,2.575657895,2.697779605,2.642269737,-1.775657895,-1.997779605,-1.642269737,-1.805235746,-0.5,0.5,,8.00,7.31,8.33,7.966520651,8.287546934,8.008760951,0.033479349,-0.977546934,0.321239049,-0.207609512,-3.2,3.2,6.78,6.28,6.78,7.92428035,8.338235294,7.90738423,-1.14428035,-2.058235294,-1.12738423,-1.443299958,-3.2,3.2,4.5,5.7,4.9,7.974968711,8.194618273,8.101689612,-3.474968711,-2.494618273,-3.201689612,-3.057092199,-3.2,3.2,8.1,8.1,6.6,8.270650814,8.743742178,8.498748436,-0.170650814,-0.643742178,-1.898748436,-0.904380476,-3.2,3.2
136,2.02,1.90,2.00,2.706578947,2.7625,2.728947368,-0.686578947,-0.8625,-0.728947368,-0.759342105,-0.5,0.5,1.83,1.65,1.77,2.695394737,2.784868421,2.740131579,-0.865394737,-1.134868421,-0.970131579,-0.990131579,-0.5,0.5,1.1,1.5,1.4,2.706578947,2.751315789,2.751315789,-1.606578947,-1.251315789,-1.351315789,-1.403070175,-0.5,0.5,0.9,0.7,1,2.594736842,2.717763158,2.661842105,-1.694736842,-2.017763158,-1.661842105,-1.791447368,-0.5,0.5,,8.03,7.41,8.36,8.025531915,8.34893617,8.068085106,0.004468085,-0.93893617,0.291914894,-0.214184397,-3.2,3.2,6.82,6.34,6.81,7.982978723,8.4,7.965957447,-1.162978723,-2.06,-1.155957447,-1.45964539,-3.2,3.2,4.6,5.8,4.9,8.034042553,8.255319149,8.161702128,-3.434042553,-2.455319149,-3.261702128,-3.05035461,-3.2,3.2,8.2,8.2,6.7,8.331914894,8.808510638,8.561702128,-0.131914894,-0.608510638,-1.861702128,-0.867375887,-3.2,3.2
137,2.04,1.93,2.01,2.726480263,2.7828125,2.749013158,-0.686480263,-0.8528125,-0.739013158,-0.759435307,-0.5,0.5,1.84,1.66,1.78,2.715213816,2.805345395,2.760279605,-0.875213816,-1.145345395,-0.980279605,-1.000279605,-0.5,0.5,1.1,1.5,1.4,2.726480263,2.771546053,2.771546053,-1.626480263,-1.271546053,-1.371546053,-1.423190789,-0.5,0.5,0.9,0.7,1,2.613815789,2.737746711,2.681414474,-1.713815789,-2.037746711,-1.681414474,-1.810992325,-0.5,0.5,,8.08,7.48,8.49,8.084543179,8.410325407,8.127409262,-0.004543179,-0.930325407,0.362590738,-0.190759282,-3.2,3.2,6.90,6.40,6.84,8.041677096,8.461764706,8.024530663,-1.141677096,-2.061764706,-1.184530663,-1.462657489,-3.2,3.2,4.6,5.9,4.9,8.093116395,8.316020025,8.221714643,-3.493116395,-2.416020025,-3.321714643,-3.076950355,-3.2,3.2,8.3,8.3,6.8,8.393178974,8.873279099,8.62465582,-0.093178974,-0.573279099,-1.82465582,-0.830371297,-3.2,3.2
138,2.05,1.94,2.06,2.746381579,2.803125,2.769078947,-0.696381579,-0.863125,-0.709078947,-0.756195175,-0.5,0.5,1.84,1.67,1.79,2.735032895,2.825822368,2.780427632,-0.895032895,-1.155822368,-0.990427632,-1.013760965,-0.5,0.5,1.1,1.6,1.5,2.746381579,2.791776316,2.791776316,-1.646381579,-1.191776316,-1.291776316,-1.376644737,-0.5,0.5,0.9,0.7,1,2.632894737,2.757730263,2.700986842,-1.732894737,-2.057730263,-1.700986842,-1.830537281,-0.5,0.5,,8.10,7.49,8.53,8.143554443,8.471714643,8.186733417,-0.043554443,-0.981714643,0.343266583,-0.227334168,-3.2,3.2,6.94,6.43,6.89,8.100375469,8.523529412,8.08310388,-1.160375469,-2.093529412,-1.19310388,-1.482336254,-3.2,3.2,4.6,6,4.9,8.152190238,8.376720901,8.281727159,-3.552190238,-2.376720901,-3.381727159,-3.103546099,-3.2,3.2,8.3,8.4,6.8,8.454443054,8.938047559,8.687609512,-0.154443054,-0.538047559,-1.887609512,-0.860033375,-3.2,3.2
139,2.06,1.95,2.07,2.766282895,2.8234375,2.789144737,-0.706282895,-0.8734375,-0.719144737,-0.766288377,-0.5,0.5,1.84,1.69,1.80,2.754851974,2.846299342,2.800575658,-0.914851974,-1.156299342,-1.000575658,-1.023908991,-0.5,0.5,1.1,1.6,1.5,2.766282895,2.812006579,2.812006579,-1.666282895,-1.212006579,-1.312006579,-1.396765351,-0.5,0.5,0.9,0.7,1,2.651973684,2.777713816,2.720559211,-1.751973684,-2.077713816,-1.720559211,-1.850082237,-0.5,0.5,,8.15,7.53,8.63,8.202565707,8.53310388,8.246057572,-0.052565707,-1.00310388,0.383942428,-0.223909053,-3.2,3.2,6.99,6.44,6.92,8.159073842,8.585294118,8.141677096,-1.169073842,-2.145294118,-1.221677096,-1.512015019,-3.2,3.2,4.6,6,4.9,8.21126408,8.437421777,8.341739675,-3.61126408,-2.437421777,-3.441739675,-3.163475177,-3.2,3.2,8.4,8.4,6.9,8.515707134,9.00281602,8.750563204,-0.115707134,-0.60281602,-1.850563204,-0.856362119,-3.2,3.2
140,2.07,1.96,2.08,2.786184211,2.84375,2.809210526,-0.716184211,-0.88375,-0.729210526,-0.776381579,-0.5,0.5,1.86,1.70,1.81,2.774671053,2.866776316,2.820723684,-0.914671053,-1.166776316,-1.010723684,-1.030723684,-0.5,0.5,1.1,1.6,1.5,2.786184211,2.832236842,2.832236842,-1.686184211,-1.232236842,-1.332236842,-1.416885965,-0.5,0.5,0.9,0.7,1,2.671052632,2.797697368,2.740131579,-1.771052632,-2.097697368,-1.740131579,-1.869627193,-0.5,0.5,,8.22,7.62,8.70,8.261576971,8.594493116,8.305381727,-0.041576971,-0.974493116,0.394618273,-0.207150605,-3.2,3.2,7.03,6.51,7.01,8.217772215,8.647058824,8.200250313,-1.187772215,-2.137058824,-1.190250313,-1.505027117,-3.2,3.2,4.6,6.1,5,8.270337922,8.498122653,8.40175219,-3.670337922,-2.398122653,-3.40175219,-3.156737589,-3.2,3.2,8.6,8.5,7,8.576971214,9.067584481,8.813516896,0.023028786,-0.567584481,-1.813516896,-0.786024197,-3.2,3.2
141,2.08,1.97,2.10,2.806085526,2.8640625,2.829276316,-0.726085526,-0.8940625,-0.729276316,-0.783141447,-0.5,0.5,1.88,1.71,1.85,2.794490132,2.887253289,2.840871711,-0.914490132,-1.177253289,-0.990871711,-1.027538377,-0.5,0.5,1.1,1.6,1.5,2.806085526,2.852467105,2.852467105,-1.706085526,-1.252467105,-1.352467105,-1.437006579,-0.5,0.5,0.9,0.7,1,2.690131579,2.817680921,2.759703947,-1.790131579,-2.117680921,-1.759703947,-1.889172149,-0.5,0.5,,8.26,7.67,8.75,8.320588235,8.655882353,8.364705882,-0.060588235,-0.985882353,0.385294118,-0.220392157,-3.2,3.2,7.09,6.55,7.05,8.276470588,8.708823529,8.258823529,-1.186470588,-2.158823529,-1.208823529,-1.518039216,-3.2,3.2,4.6,6.1,5,8.329411765,8.558823529,8.461764706,-3.729411765,-2.458823529,-3.461764706,-3.216666667,-3.2,3.2,8.7,8.5,7,8.638235294,9.132352941,8.876470588,0.061764706,-0.632352941,-1.876470588,-0.815686275,-3.2,3.2
142,2.08,2.00,2.11,2.825986842,2.884375,2.849342105,-0.745986842,-0.884375,-0.739342105,-0.789901316,-0.5,0.5,1.88,1.71,1.86,2.814309211,2.907730263,2.861019737,-0.934309211,-1.197730263,-1.001019737,-1.04435307,-0.5,0.5,1.1,1.6,1.5,2.825986842,2.872697368,2.872697368,-1.725986842,-1.272697368,-1.372697368,-1.457127193,-0.5,0.5,0.9,0.7,1,2.709210526,2.837664474,2.779276316,-1.809210526,-2.137664474,-1.779276316,-1.908717105,-0.5,0.5,,8.28,7.72,8.84,8.379599499,8.717271589,8.424030038,-0.099599499,-0.997271589,0.415969962,-0.226967042,-3.2,3.2,7.15,6.63,7.09,8.335168961,8.770588235,8.317396746,-1.185168961,-2.140588235,-1.227396746,-1.517717981,-3.2,3.2,4.6,6.2,5.1,8.388485607,8.619524406,8.521777222,-3.788485607,-2.419524406,-3.421777222,-3.209929078,-3.2,3.2,8.9,8.6,7.2,8.699499374,9.197121402,8.93942428,0.200500626,-0.597121402,-1.73942428,-0.712015019,-3.2,3.2
143,2.10,2.01,2.13,2.845888158,2.9046875,2.869407895,-0.745888158,-0.8946875,-0.739407895,-0.793327851,-0.5,0.5,1.89,1.73,1.87,2.834128289,2.928207237,2.881167763,-0.944128289,-1.198207237,-1.011167763,-1.051167763,-0.5,0.5,1.1,1.6,1.5,2.845888158,2.892927632,2.892927632,-1.745888158,-1.292927632,-1.392927632,-1.477247807,-0.5,0.5,0.9,0.7,1.1,2.728289474,2.857648026,2.798848684,-1.828289474,-2.157648026,-1.698848684,-1.894928728,-0.5,0.5,,8.37,7.78,8.87,8.438610763,8.778660826,8.483354193,-0.068610763,-0.998660826,0.386645807,-0.226875261,-3.2,3.2,7.20,6.69,7.10,8.393867334,8.832352941,8.375969962,-1.193867334,-2.142352941,-1.275969962,-1.537396746,-3.2,3.2,4.7,6.3,5.1,8.447559449,8.680225282,8.581789737,-3.747559449,-2.380225282,-3.481789737,-3.203191489,-3.2,3.2,8.9,8.7,7.4,8.760763454,9.261889862,9.002377972,0.139236546,-0.561889862,-1.602377972,-0.67501043,-3.2,3.2
144,2.11,2.02,2.14,2.865789474,2.925,2.889473684,-0.755789474,-0.905,-0.749473684,-0.803421053,-0.5,0.5,1.91,1.74,1.88,2.853947368,2.948684211,2.901315789,-0.943947368,-1.208684211,-1.021315789,-1.057982456,-0.5,0.5,1.2,1.6,1.5,2.865789474,2.913157895,2.913157895,-1.665789474,-1.313157895,-1.413157895,-1.464035088,-0.5,0.5,0.9,0.7,1.1,2.747368421,2.877631579,2.818421053,-1.847368421,-2.177631579,-1.718421053,-1.914473684,-0.5,0.5,,8.43,7.82,8.99,8.497622028,8.840050063,8.542678348,-0.067622028,-1.020050063,0.447321652,-0.213450146,-3.2,3.2,7.22,6.72,7.16,8.452565707,8.894117647,8.434543179,-1.232565707,-2.174117647,-1.274543179,-1.560408844,-3.2,3.2,4.7,6.3,5.1,8.506633292,8.740926158,8.641802253,-3.806633292,-2.440926158,-3.541802253,-3.263120567,-3.2,3.2,9,8.7,7.4,8.822027534,9.326658323,9.065331665,0.177972466,-0.626658323,-1.665331665,-0.704672507,-3.2,3.2
145,2.12,2.03,2.15,2.885690789,2.9453125,2.909539474,-0.765690789,-0.9153125,-0.759539474,-0.813514254,-0.5,0.5,1.92,1.75,1.89,2.873766447,2.969161184,2.921463816,-0.953766447,-1.219161184,-1.031463816,-1.068130482,-0.5,0.5,1.2,1.6,1.5,2.885690789,2.933388158,2.933388158,-1.685690789,-1.333388158,-1.433388158,-1.484155702,-0.5,0.5,1,0.7,1.1,2.766447368,2.897615132,2.837993421,-1.766447368,-2.197615132,-1.737993421,-1.900685307,-0.5,0.5,,8.46,7.92,9.04,8.556633292,8.901439299,8.602002503,-0.096633292,-0.981439299,0.437997497,-0.213358365,-3.2,3.2,7.27,6.78,7.25,8.51126408,8.955882353,8.493116395,-1.24126408,-2.175882353,-1.243116395,-1.553420943,-3.2,3.2,4.7,6.3,5.1,8.565707134,8.801627034,8.701814768,-3.865707134,-2.501627034,-3.601814768,-3.323049645,-3.2,3.2,9.2,8.8,7.4,8.883291615,9.391426783,9.128285357,0.316708385,-0.591426783,-1.728285357,-0.667667918,-3.2,3.2
146,2.13,2.05,2.17,2.905592105,2.965625,2.929605263,-0.775592105,-0.915625,-0.759605263,-0.816940789,-0.5,0.5,1.94,1.76,1.90,2.893585526,2.989638158,2.941611842,-0.953585526,-1.229638158,-1.041611842,-1.074945175,-0.5,0.5,1.2,1.6,1.5,2.905592105,2.953618421,2.953618421,-1.705592105,-1.353618421,-1.453618421,-1.504276316,-0.5,0.5,1,0.7,1.1,2.785526316,2.917598684,2.857565789,-1.785526316,-2.217598684,-1.757565789,-1.920230263,-0.5,0.5,,8.56,7.94,9.09,8.615644556,8.962828536,8.661326658,-0.055644556,-1.022828536,0.428673342,-0.216599917,-3.2,3.2,7.37,6.79,7.32,8.569962453,9.017647059,8.551689612,-1.199962453,-2.227647059,-1.231689612,-1.553099708,-3.2,3.2,4.7,6.3,5.1,8.624780976,8.86232791,8.761827284,-3.924780976,-2.56232791,-3.661827284,-3.382978723,-3.2,3.2,9.2,8.9,7.5,8.944555695,9.456195244,9.191239049,0.255444305,-0.556195244,-1.691239049,-0.663996662,-3.2,3.2
147,2.14,2.06,2.18,2.925493421,2.9859375,2.949671053,-0.785493421,-0.9259375,-0.769671053,-0.827033991,-0.5,0.5,1.94,1.78,1.92,2.913404605,3.010115132,2.961759868,-0.973404605,-1.230115132,-1.041759868,-1.081759868,-0.5,0.5,1.2,1.7,1.5,2.925493421,2.973848684,2.973848684,-1.725493421,-1.273848684,-1.473848684,-1.491063596,-0.5,0.5,1,0.7,1.1,2.804605263,2.937582237,2.877138158,-1.804605263,-2.237582237,-1.777138158,-1.939775219,-0.5,0.5,,8.63,8.12,9.17,8.67465582,9.024217772,8.720650814,-0.04465582,-0.904217772,0.449349186,-0.166508135,-3.2,3.2,7.41,6.82,7.39,8.628660826,9.079411765,8.610262829,-1.218660826,-2.259411765,-1.220262829,-1.566111806,-3.2,3.2,4.8,6.3,5.2,8.683854819,8.923028786,8.8218398,-3.883854819,-2.623028786,-3.6218398,-3.376241135,-3.2,3.2,9.3,9,7.5,9.005819775,9.520963705,9.254192741,0.294180225,-0.520963705,-1.754192741,-0.660325407,-3.2,3.2
148,2.14,2.07,2.19,2.945394737,3.00625,2.969736842,-0.805394737,-0.93625,-0.779736842,-0.840460526,-0.5,0.5,1.96,1.79,1.95,2.933223684,3.030592105,2.981907895,-0.973223684,-1.240592105,-1.031907895,-1.081907895,-0.5,0.5,1.2,1.7,1.5,2.945394737,2.994078947,2.994078947,-1.745394737,-1.294078947,-1.494078947,-1.511184211,-0.5,0.5,1,0.7,1.1,2.823684211,2.957565789,2.896710526,-1.823684211,-2.257565789,-1.796710526,-1.959320175,-0.5,0.5,,8.70,8.23,9.21,8.733667084,9.085607009,8.779974969,-0.033667084,-0.855607009,0.430025031,-0.15308302,-3.2,3.2,7.48,6.88,7.54,8.687359199,9.141176471,8.668836045,-1.207359199,-2.261176471,-1.128836045,-1.532457238,-3.2,3.2,4.8,6.4,5.2,8.742928661,8.983729662,8.881852315,-3.942928661,-2.583729662,-3.681852315,-3.402836879,-3.2,3.2,9.3,9,7.6,9.067083855,9.585732165,9.317146433,0.232916145,-0.585732165,-1.717146433,-0.689987484,-3.2,3.2
